time,seconds_elapsed,z,y,x
1758301027665009000,0.0260087890625,-0.5767294764518738,-0.19517654180526733,-0.05338006094098091
1758301027674983000,0.03598291015625,-0.4471488893032074,-0.13179579377174377,-0.08818723261356354
1758301027684956700,0.045956787109375,-0.2696819603443146,0.11112818866968155,-0.13254909217357635
1758301027694930700,0.0559306640625,-0.23366953432559967,0.4074097275733948,-0.19884774088859558
1758301027704904700,0.06590478515625,-0.3060465455055237,0.5960819125175476,-0.2324855923652649
1758301027714878700,0.075878662109375,-0.3669269382953644,0.6279921531677246,-0.1927025318145752
1758301027724852700,0.085852783203125,-0.3926738500595093,0.5388010144233704,-0.05127802863717079
1758301027734826800,0.09582666015625,-0.33414530754089355,0.3523760437965393,0.14182794094085693
1758301027744800800,0.10580078125,-0.08306007832288742,0.4158516824245453,0.2968824803829193
1758301027754774800,0.11577490234375,0.02782685123383999,0.7039147019386292,0.5638065934181213
1758301027764748800,0.125748779296875,0.03475053608417511,0.6682142615318298,0.7922093868255615
1758301027774722800,0.135722900390625,-0.09455490112304688,-0.09798654913902283,0.6494162678718567
1758301027784696800,0.14569677734375,-0.06228005141019821,-0.7469598054885864,0.4507386386394501
1758301027794670800,0.1556708984375,0.0646628886461258,-0.9520900845527649,0.3068976104259491
1758301027804644900,0.165644775390625,0.16633199155330658,-1.0263776779174805,0.22130893170833588
1758301027814619000,0.175618896484375,0.18327869474887848,-0.9309865832328796,0.19634848833084106
1758301027824593000,0.185593017578125,0.1757161170244217,-0.5340264439582825,0.22869549691677094
1758301027834567000,0.19556689453125,0.18584290146827698,-0.11749447882175446,0.22964321076869965
1758301027844541000,0.205541015625,0.17626804113388062,0.15426433086395264,0.19659844040870667
1758301027854515000,0.215514892578125,0.0906507596373558,0.25813156366348267,0.18153518438339233
1758301027864489000,0.225489013671875,0.0077878329902887344,0.3131687045097351,0.18506918847560883
1758301027874462700,0.235462646484375,0.005116723012179136,0.5066267848014832,0.17169620096683502
1758301027884435700,0.245435791015625,0.027094991877675056,0.8198661804199219,0.18619871139526367
1758301027894409700,0.25540966796875,0.029831435531377792,1.1450142860412598,0.20323942601680756
1758301027904383700,0.2653837890625,-0.02649548649787903,1.2612422704696655,0.19711947441101074
1758301027914357800,0.275357666015625,-0.118730328977108,1.1111735105514526,0.13688021898269653
1758301027924331800,0.285331787109375,-0.1837407499551773,0.6753724813461304,0.020235085859894753
1758301027934305800,0.295305908203125,-0.17485158145427704,0.14259542524814606,-0.09660926461219788
1758301027944279600,0.305279541015625,-0.13724082708358765,-0.2892225384712219,-0.1396869570016861
1758301027954253600,0.315253662109375,-0.1194666400551796,-0.5042330026626587,-0.04690929874777794
1758301027964227600,0.3252275390625,-0.16679313778877258,-0.5450541973114014,0.14017243683338165
1758301027974201600,0.33520166015625,-0.2663191258907318,-0.5229252576828003,0.35956311225891113
1758301027984175600,0.345175537109375,-0.3651362359523773,-0.4264383614063263,0.5761662721633911
1758301027994149600,0.355149658203125,-0.4385101795196533,-0.2680099308490753,0.7084540128707886
1758301028004123600,0.36512353515625,-0.4960365891456604,-0.11682602018117905,0.7024831771850586
1758301028014097700,0.37509765625,-0.5144051313400269,0.04404536634683609,0.5827076435089111
1758301028024071700,0.38507177734375,-0.46809864044189453,0.17069758474826813,0.39487597346305847
1758301028034045700,0.395045654296875,-0.3733808696269989,0.2323853224515915,0.20005811750888824
1758301028044019700,0.405019775390625,-0.2813657522201538,0.19958876073360443,0.019671831279993057
1758301028053993500,0.414993408203125,-0.21758556365966797,0.07303224503993988,-0.18028976023197174
1758301028063967500,0.424967529296875,-0.1651412695646286,-0.13392414152622223,-0.4138508439064026
1758301028073941500,0.43494140625,-0.18961596488952637,-0.3573762774467468,-0.6418356895446777
