time,seconds_elapsed,z,y,x
1758301027665009000,0.0260087890625,-0.2899006454527378,-0.022540917631983754,0.6793205996040255
1758301027674983000,0.03598291015625,-0.3509253152579069,-0.03518003445267677,0.020752938236668704
1758301027684956700,0.045956787109375,-0.11570435449779033,-0.20354045886099337,-0.04952836634404957
1758301027694930700,0.0559306640625,0.2889969746112823,-0.37562194961905476,0.41609935982748864
1758301027704904700,0.06590478515625,0.5244587583899498,-0.6820049433171749,1.1564624571543187
1758301027714878700,0.075878662109375,1.2168097391545771,-0.4557505483448505,1.4069611396104096
1758301027724852700,0.085852783203125,1.964451814508438,0.13993804752230643,1.2867264482066034
1758301027734826800,0.09582666015625,2.014083568161726,0.2698766790777445,1.370883864057064
1758301027744800800,0.10580078125,1.3308335932195186,-0.2344394549936056,1.3940737471170723
1758301027754774800,0.11577490234375,1.062387239205837,-0.47043373821377754,0.7945781601823866
1758301027764748800,0.125748779296875,0.6888964563965797,1.5449720184624194,-0.13039368184655903
1758301027774722800,0.135722900390625,-0.6565349864959716,2.046623901760578,-0.2192120752453804
1758301027784696800,0.14569677734375,-2.207296109753847,1.0415455267071723,0.7701933682493866
1758301027794670800,0.1556708984375,-2.288333055496216,0.8412894963443279,0.6383828053422271
1758301027804644900,0.165644775390625,-1.7192589103102682,0.8327689207583665,0.34867899763584137
1758301027814619000,0.175618896484375,-0.8414192602038383,0.858512433823943,0.37015155538395045
1758301027824593000,0.185593017578125,0.22438626301288603,0.73796414642632,0.5301048745181411
1758301027834567000,0.19556689453125,1.0967770000636576,0.4773316810339689,0.67340691858083
1758301027844541000,0.205541015625,1.2390437827944756,0.27451719835996624,1.0041209281980992
1758301027854515000,0.215514892578125,1.2676982148706912,0.4117459869235754,1.1121895271204412
1758301027864489000,0.225489013671875,1.4815484708219766,0.7300140642046928,0.8067981017429381
1758301027874462700,0.235462646484375,1.727584840106964,0.6402443614304065,0.42777584216110404
1758301027884435700,0.245435791015625,2.1110884828865526,0.24878888286352155,0.31132337270975113
1758301027894409700,0.25540966796875,2.0706085884600878,0.2581377259671688,0.3800115628801286
1758301027904383700,0.2653837890625,1.6218834087073801,0.5773141502648592,0.3501152409840375
1758301027914357800,0.275357666015625,0.6254623873621225,1.0692091941803694,0.24404344190210103
1758301027924331800,0.285331787109375,-0.38774318004548547,1.5638158351421356,-0.18484905626401305
1758301027934305800,0.295305908203125,-0.788255825293064,1.8141607152760029,-0.6959202175535262
1758301027944279600,0.305279541015625,-0.2717044790267944,1.356741356936097,-0.7604759840942918
1758301027954253600,0.315253662109375,1.0201327363222836,0.771946495527029,-0.4408385181561112
1758301027964227600,0.3252275390625,2.559536014741659,0.2664016964435577,0.1686176140397787
